time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_9,RSI_5 Scalping,Stoch_%K,Stoch_%D
2023-04-11 16:00:00,1.09125,1.0928,1.08975,1.08988,12940,2,0,1.0898046,1.07350535,1.088388854306066,1.0788438900434119,1.0892646930874441,1.0894793253091473,1.0897525,1.0942942656284766,1.0852107343715232,1.0853499946547969,1.0887125,1.092075005345203,-0.00020749572382672277,-0.00027790169480948316,52.13,55.62,79.3041367041843,71.56988219221508
2023-04-11 20:00:00,1.08992,1.09169,1.08961,1.09131,4975,2,0,1.0898108,1.0736581500000002,1.0885034090391614,1.0789679309385023,1.0896737544699553,1.0896457502810428,1.0898569999999999,1.0944409288851393,1.0852730711148604,1.0853276595446835,1.0888341666666665,1.0923406737886496,-2.9956737621184004e-05,-0.00022831270337182334,57.57,64.81,79.66207705432289,77.80438514657841
2023-04-12 00:00:00,1.09089,1.09275,1.09084,1.09252,2606,2,0,1.0898516,1.07382815,1.0886609224101746,1.0791027773968258,1.0902430035759643,1.0899070457100388,1.0898125,1.0942732213569126,1.0853517786430875,1.0852283862411098,1.089015,1.0928016137588903,0.0002060063625413111,-0.00014144889018919646,61.72,71.14,83.83316097897263,80.93312491249337
2023-04-12 04:00:00,1.09252,1.09287,1.09162,1.09256,5674,2,0,1.0898932,1.0739928,1.0888138274136971,1.0792366801092952,1.0907064028607714,1.0901482233727624,1.0898425,1.0943681861384784,1.0853168138615217,1.085199079536729,1.0892600000000001,1.0933209204632712,0.00039172096964801284,-3.481491822175461e-05,61.85,71.35,92.8377384559737,85.44432549642318
2023-04-12 08:00:00,1.09256,1.09373,1.09158,1.09237,10176,2,0,1.0899094,1.074154,1.0889532851621795,1.0793673599092029,1.091039122288617,1.0903502030661476,1.089882,1.0944808546426277,1.0852831453573724,1.0851649722033023,1.0893591666666664,1.0935533611300305,0.0005176031151630234,7.5668688455201e-05,60.68,68.36,93.69716884107179,90.12268942533949
2023-04-12 12:00:00,1.09233,1.09899,1.0919699999999999,1.09641,14671,2,0,1.090031,1.0743373,1.089245705351898,1.079536938417569,1.0921132978308938,1.0909010936964978,1.090129,1.0955071071041798,1.08475089289582,1.0857263388670964,1.0903191666666665,1.0949119944662367,0.0009326093190262785,0.00024705681456941653,72.96,85.04,89.23990685418524,91.92493805041033
2023-04-12 16:00:00,1.0964,1.1,1.09581,1.09961,21494,2,0,1.0902444,1.0745425,1.0896521482792745,1.079736670373613,1.093612638264715,1.0916928124513616,1.0905325000000001,1.09730394556384,1.0837610544361602,1.086261502598482,1.0915566666666667,1.0968518307348514,0.001502399258588305,0.0004981253033731943,78.84,90.17,89.53022533828891,90.82243367784876
2023-04-12 20:00:00,1.09959,1.10002,1.09865,1.09916,7922,2,0,1.0904532,1.0747613999999999,1.090025005209499,1.0799299373350697,1.0947221106117722,1.092371647683056,1.090973,1.0987161520729005,1.0832298479270994,1.0870983638372171,1.0926416666666665,1.0981849694961159,0.0018957970829336368,0.0007776596592852828,76.22,85.04,92.1096981386135,90.2932767770293
2023-04-13 00:00:00,1.09896,1.1005,1.09879,1.10021,3544,2,0,1.0907186,1.0749889,1.0904244167699109,1.0801317290033774,1.0958196884894178,1.0930842251664146,1.0914350000000002,1.1001623741769269,1.0827076258230734,1.0878015850342995,1.09368,1.0995584149657005,0.0022661709101792216,0.0010753619094640706,78.13,87.17,96.91643329201186,92.85211892297154
2023-04-13 04:00:00,1.10021,1.10034,1.09837,1.09899,7214,2,0,1.0910132,1.0752115500000001,1.0907603219946203,1.080319373490906,1.0964537507915342,1.0936211137876495,1.091892,1.1011788091411479,1.0826051908588523,1.088873087491116,1.0945749999999999,1.1002769125088836,0.0024332025878197605,0.0013469300451352086,70.7,72.25,94.29529793581027,94.44047645547865
2023-04-13 08:00:00,1.09897,1.1025,1.09767,1.1014599999999999,12417,2,0,1.0914148,1.07543925,1.0911799172105174,1.080529727983534,1.0974550006332273,1.0943337398069541,1.0924475,1.102588716644177,1.082306283355823,1.0894120143754698,1.0954733333333333,1.1015346522911968,0.0027333760949417307,0.001624219255096513,75.92,80.64,93.79846186822964,95.00339769868401
2023-04-13 12:00:00,1.10144,1.10535,1.10082,1.10488,14892,2,0,1.0919265999999999,1.075694,1.0917171753591246,1.0807720192473793,1.098940000506582,1.0952924907335946,1.0932105,1.1046047994090977,1.0818162005909024,1.0897589560816097,1.0966133333333332,1.1034677105850568,0.003210225696306024,0.0019414205433384152,81.14,87.29,93.50701234111163,93.86692404838395
2023-04-13 16:00:00,1.10489,1.10677,1.10433,1.10557,15933,2,0,1.0923526,1.0759463,1.092260423384257,1.08101876532452,1.1002660004052656,1.0962268097578132,1.0939299999999998,1.106479350581771,1.0813806494182288,1.0908726594778986,1.0979208333333335,1.1049690071887683,0.003602284777758813,0.002273593390222495,82.03,88.3,94.56774406222083,93.95773942385414
2023-04-13 20:00:00,1.10559,1.10596,1.10439,1.10472,6252,2,0,1.092717,1.0761785000000001,1.092749034231933,1.0812545985053708,1.1011568003242125,1.0969989179616482,1.0949214999999999,1.107590138878121,1.0822528611218787,1.0921578913955703,1.0990383333333333,1.1059187752710964,0.003800595627583281,0.0025789938376946523,77.02,78.65,92.77970790709618,93.61815477014297
2023-04-14 00:00:00,1.1046,1.1059,1.10439,1.10544,3219,2,0,1.0930486,1.0764051,1.093246719164014,1.0814952492665113,1.10201344025937,1.0977662890560438,1.0959555,1.10851314066313,1.0833978593368703,1.0934479443335967,1.100115,1.1067820556664032,0.003970091642373719,0.0028572133986304654,78.28,80.86,91.1033411033407,92.81693102421934
2023-04-14 04:00:00,1.10545,1.10752,1.1053,1.10689,5644,2,0,1.09338,1.0766347,1.093781749785033,1.081747933353412,1.1029887522074961,1.0985957173236762,1.0969929999999999,1.1095641003505792,1.0844218996494206,1.095052546796768,1.1013091666666666,1.1075657865365651,0.004173313971427728,0.0031204335131899182,80.69,84.83,92.17535062858752,92.01946654634158
2023-04-14 08:00:00,1.10691,1.10759,1.10538,1.10591,10384,2,0,1.0936962,1.076871,1.094257367440522,1.08198835192701,1.103573001765997,1.0992606521124328,1.0979009999999998,1.1102925566425035,1.085509443357496,1.0974108915811551,1.1024375,1.1074641084188448,0.004206797973148824,0.003337706405181699,74.42,72.19,92.6596657443829,91.9794524921038
2023-04-14 12:00:00,1.1059,1.10738,1.10184,1.10345,15214,2,0,1.0939764,1.077096,1.0946178628350114,1.0822019006640546,1.1035484014127976,1.0996415019203936,1.098661,1.1104410762316894,1.0868809237683108,1.098796567797758,1.1030241666666667,1.1072517655355754,0.003988851843749197,0.0034679354928951987,61.02,49.2,86.62358058587434,90.48619898628169
2023-04-14 16:00:00,1.10344,1.10364,1.09724,1.09777,22746,2,0,1.0940976,1.0772819,1.0947414760571677,1.0823568071251088,1.1023927211302382,1.099471365382176,1.0990155,1.1102265222113963,1.0878044777886036,1.0983090061559406,1.1028708333333332,1.1074326605107259,0.003319533915088213,0.0034382551773338016,41.58,25.64,66.92653412573148,82.069926818663
2023-04-14 20:00:00,1.09775,1.09992,1.09752,1.09948,5997,2,0,1.0943049999999999,1.0774637,1.094927300525514,1.0825271871537148,1.1018101769041906,1.0994721503474325,1.0994295,1.110051560959364,1.0888074390406361,1.0983827943400042,1.1028974999999999,1.1074122056599955,0.002893720336620831,0.0033293482091912075,47.27,36.99,47.47584770909986,67.00865414023532
2023-04-17 00:00:00,1.09903,1.09939,1.09726,1.09727,3981,2,0,1.094358,1.0776473,1.095019171093141,1.082673881808902,1.1009021415233524,1.0992719548613021,1.099799,1.109544571097912,1.090053428902088,1.097669413135776,1.1026524999999998,1.1076355868642236,0.0023508325433871935,0.003133645076030405,41.41,29.67,22.85874547529062,45.753709103374085
2023-04-17 04:00:00,1.09733,1.09847,1.09617,1.09844,5991,2,0,1.094415,1.0778523,1.0951533212463511,1.0828307586068233,1.100409713218682,1.0991963226011836,1.1001555,1.109123472960735,1.091187527039265,1.0975432155205707,1.1026066666666665,1.1076701178127624,0.0019920363231227256,0.0029053233254488697,45.44,37.82,17.107254093203135,29.147282425864635
2023-04-17 08:00:00,1.09846,1.09998,1.09641,1.09648,11342,2,0,1.0944235999999998,1.0780424499999999,1.0952053478641413,1.0829665719540191,1.0996237705749456,1.0989493841828941,1.1003535,1.108797989980128,1.091909010019872,1.0965310566060014,1.1021916666666665,1.1078522767273316,0.0015318736283500556,0.0026306333860291074,40.22,30.44,7.627266343476809,15.864421970656954
2023-04-17 12:00:00,1.09646,1.0985,1.09516,1.09538,12421,2,0,1.0944216,1.0782239,1.0952121969675082,1.0830900886509942,1.0987750164599566,1.0986248947117219,1.1004945000000002,1.1084963309795002,1.0924926690205001,1.0952374487824514,1.1014,1.1075625512175484,0.001066140763461565,0.002317734861515599,37.51,26.77,8.12061848746418,10.951712974714809
2023-04-17 16:00:00,1.09537,1.0957,1.09091,1.09117,19000,2,0,1.0943426,1.0783586,1.0950536794393706,1.0831704857788451,1.0972540131679653,1.0979471770106561,1.1004345,1.1086929901177203,1.0921760098822797,1.0930516409219375,1.1001999999999998,1.1073483590780622,0.0003532601341220687,0.001924839916036893,29.05,16.99,2.014400134650671,5.92076165519732
2023-04-17 20:00:00,1.09117,1.09312,1.09117,1.09288,4808,2,0,1.0942848,1.0784874,1.094968437108415,1.0832670978606476,1.0963792105343724,1.097486524555142,1.100258,1.1089902862999605,1.0915257137000394,1.0917887365423338,1.0992133333333334,1.106637930124333,-7.28800755784853e-05,0.0015252959177138176,35.68,29.98,5.046405353593455,5.060474658569535
2023-04-18 00:00:00,1.09227,1.09289,1.09213,1.09253,2370,2,0,1.0943418,1.07861745,1.0948728121237712,1.0833592660411386,1.095609368427498,1.0970359314137654,1.099904,1.1092641269235233,1.0905438730764767,1.090814531531105,1.0981375,1.105460468468895,-0.0004338402959924714,0.00113346867497256,34.93,28.83,7.693844924060595,4.9182168041016725
2023-04-18 04:00:00,1.09252,1.0939,1.09234,1.09369,6192,2,0,1.094404,1.0787513,1.0948264273346038,1.0834620594138638,1.0952254947419984,1.096731755830696,1.0996305,1.1093734368788086,1.0898875631211913,1.090693330062456,1.0970374999999999,1.1033816699375438,-0.0006191642259920638,0.0007829420947796353,39.66,38.62,12.729816147082325,8.49002214157889
2023-04-18 08:00:00,1.09369,1.09829,1.09342,1.09808,11666,2,0,1.0945778,1.0789160000000002,1.0949540184195212,1.0836075115589994,1.0957963957935988,1.0968543234824508,1.099524,1.1092858182745042,1.0897621817254957,1.0914116629654789,1.096385,1.101358337034521,-0.0004071056044705479,0.0005449325549295987,53.93,62.82,23.121502797761508,14.515054622968242
2023-04-18 12:00:00,1.09806,1.0983,1.09544,1.09559,11768,2,0,1.0947041999999998,1.07907335,1.0949789588736578,1.083726740299706,1.0957551166348791,1.0967393849840463,1.099354,1.109264385261151,1.0894436147388489,1.0919183910865695,1.0957299999999999,1.0995416089134302,-0.00043495590835584963,0.00034895486227250904,46.86,49.09,29.23661071143069,21.695976552091608
2023-04-18 16:00:00,1.09558,1.0971,1.09429,1.09702,13799,2,0,1.0948457999999999,1.07924635,1.0950589997021418,1.083859011540505,1.0960080933079035,1.0967648954400422,1.099132,1.1090426540664293,1.0892213459335707,1.09191899467168,1.0956675,1.09941600532832,-0.00033774511044981637,0.00021161486772804393,51.01,56.0,36.04697298627397,29.468362165155487
2023-04-18 20:00:00,1.09702,1.09747,1.09672,1.0972,4708,2,0,1.0950054,1.0794393,1.0951429604981362,1.0839917576943308,1.096246474646323,1.0968044504000383,1.098748,1.1083276588678521,1.089168341132148,1.0920591554157835,1.0954775,1.0988958445842167,-0.0002433748829115956,0.00012061691760011602,51.55,56.91,38.188715994067366,34.490766563924105
2023-04-19 00:00:00,1.09714,1.09828,1.09659,1.09826,4664,2,0,1.0951024,1.0796407000000001,1.0952651973413465,1.0841337302545861,1.0966491797170583,1.0969367730909438,1.0983825,1.1074365154088892,1.0893284845911109,1.092021780107322,1.09556,1.0990982198926782,-8.210618745674303e-05,8.007229658874422e-05,54.82,62.66,55.84832590261254,43.36133829431807
2023-04-19 04:00:00,1.09824,1.0984,1.09649,1.09684,6170,2,0,1.0952000000000002,1.07982635,1.0953269543083526,1.0842601607993168,1.0966873437736466,1.0969279755372217,1.0979885,1.1065790372954423,1.0893979627045578,1.0920753982487474,1.0954266666666668,1.098777935084586,-6.809674016339251e-05,5.043848923831687e-05,49.75,51.23,65.27586635960823,53.104302752096146
2023-04-19 08:00:00,1.09685,1.09723,1.09464,1.09557,14562,2,0,1.0952798,1.08,1.0953364855119467,1.0843726965127565,1.0964638750189173,1.096804523215656,1.0974949999999999,1.1054251967204076,1.0895648032795922,1.0920321167596494,1.0953508333333333,1.0986695499070172,-0.00015765518755284091,8.819753880085316e-06,45.52,42.55,65.93164277839041,62.35194501353717
2023-04-19 12:00:00,1.09556,1.09631,1.09172,1.09496,13968,2,0,1.0953496,1.0801702999999998,1.0953217213742232,1.0844780428161123,1.096163100015134,1.09663683928696,1.0968985,1.1036139159234066,1.0901830840765934,1.0919932432748936,1.0953158333333335,1.0986384233917734,-0.0002746863906351038,-4.788147502295251e-05,43.52,38.62,53.803748621829904,61.670419253276286
2023-04-19 16:00:00,1.09497,1.09793,1.09473,1.09657,14865,2,0,1.0954502,1.0803482,1.0953706734771949,1.0845983607980416,1.0962444800121072,1.0966307629881455,1.0964315,1.1017234383050376,1.0911395616949624,1.0929988553434604,1.0957658333333333,1.0985328113232062,-0.00023481412648984623,-8.526800531633126e-05,50.04,52.95,56.86755866996464,58.86765002339509
2023-04-19 20:00:00,1.0965799999999999,1.09668,1.09517,1.09558,5926,2,0,1.0955548,1.0805149,1.0953788823604422,1.0847076308398522,1.0961115840096858,1.0965352390801324,1.0960379999999998,1.1002425670436213,1.0918334329563784,1.0935439517063557,1.0959908333333332,1.0984377149603108,-0.0002798735876128333,-0.00012418912177563168,46.34,44.89,60.52476865078438,57.06535864752641
2023-04-20 00:00:00,1.09542,1.09591,1.09471,1.09568,3087,2,0,1.0956489999999999,1.0806809,1.0953906908953268,1.0848168086424408,1.0960252672077486,1.0964574900728477,1.0959335,1.1000639201994837,1.091803079800516,1.0943547680832195,1.0962533333333333,1.098151898583447,-0.00030400993364798623,-0.0001601532841501026,46.79,45.93,66.43352707547483,61.27528479874139
2023-04-20 04:00:00,1.09566,1.09617,1.09495,1.0959,6724,2,0,1.09577,1.08084385,1.0954106638013925,1.0849270891534613,1.096000213766199,1.0964068091571342,1.0957545,1.0995514591812787,1.0919575408187212,1.0949144628381295,1.0964375000000002,1.0979605371618708,-0.0003019058180500078,-0.00018850379093008366,47.86,48.6,62.4345421730796,63.130945966446376
2023-04-20 08:00:00,1.09591,1.09784,1.095,1.09712,12094,2,0,1.0959054000000001,1.0810113,1.0954776965934947,1.0850484116494468,1.0962241710129592,1.0964716446883038,1.095747,1.0995325308774724,1.0919614691225277,1.0949839126542376,1.0963575,1.0977310873457626,-0.00019949483496839449,-0.0001907019997377458,53.7,61.68,68.59738337985212,65.8218175428023
2023-04-20 12:00:00,1.09713,1.09851,1.09335,1.09775,15265,2,0,1.0960679999999998,1.08117585,1.095566806531005,1.085174795613134,1.0965293368103675,1.0965878588075488,1.0957125,1.099410801640523,1.092014198359477,1.0950998049014347,1.0965375,1.0979751950985652,-6.672845409294581e-05,-0.0001659072906087858,56.53,67.09,77.40674762404518,69.47955772565906
2023-04-20 16:00:00,1.09774,1.09897,1.09632,1.09671,15610,2,0,1.0961786,1.0813447999999999,1.095611637647436,1.0852895737662371,1.096565469448294,1.0965989625523171,1.0957240000000001,1.0994331907505948,1.0920148092494055,1.0950878008868479,1.0965116666666666,1.0979355324464852,-4.491173455689612e-05,-0.00014170817939840788,50.77,51.96,79.49099292654363,75.16504131014709
2023-04-20 20:00:00,1.09673,1.09726,1.09563,1.09696,5957,2,0,1.09642,1.08150235,1.0956645146024386,1.085405697410354,1.0966443755586353,1.09663178413847,1.0958029999999999,1.0995466618469485,1.0920593381530512,1.095086197435791,1.0964916666666669,1.0978971358975427,-7.364028543621615e-06,-0.00011483934922745063,52.09,55.01,76.63683916510038,77.84485990522984
2023-04-21 00:00:00,1.0965,1.09721,1.09619,1.09701,2795,2,0,1.096665,1.08164485,1.0957172787356764,1.0855211631077635,1.0967175004469083,1.0966661673986091,1.096095,1.0992050450196598,1.0929849549803403,1.0951979655547488,1.0963875,1.0975770344452513,2.6126214384580848e-05,-8.664623650504433e-05,52.38,55.71,71.35632183908061,75.82805131024163
2023-04-21 04:00:00,1.09702,1.09732,1.09587,1.09603,4823,2,0,1.0968628,1.0817835500000001,1.0957295423146696,1.0856257286489799,1.0965800003575268,1.0966083339987356,1.0962524999999999,1.0989923458030182,1.0935126541969815,1.0951408848618822,1.0963200000000002,1.0974991151381182,-2.610936411207021e-05,-7.453886202644951e-05,46.26,40.29,68.22988505747134,72.07434868721754
2023-04-21 08:00:00,1.09604,1.09722,1.09379,1.0959699999999999,12721,2,0,1.0970272,1.08192015,1.09573897202782,1.0857286567221245,1.0964580002860216,1.0965503036352142,1.0964245,1.0985769356028283,1.0942720643971715,1.0952108305941948,1.0963533333333333,1.0974958360724718,-7.152345707561736e-05,-7.393578103628308e-05,45.89,39.46,63.67816091954008,67.75478927203078
2023-04-21 12:00:00,1.09596,1.09901,1.0949,1.09879,11001,2,0,1.0972380000000002,1.0820715,1.0958586201835916,1.08585862033683,1.0969244002288172,1.0967539123956493,1.0966795,1.0986786245644866,1.0946803754355134,1.0953214431187257,1.0966725,1.0980235568812742,0.00011866804794835595,-3.5415015239355275e-05,61.95,72.71,71.68371095659224,67.863918977868
2023-04-21 16:00:00,1.09877,1.09937,1.09425,1.09791,20165,2,0,1.0973826,1.0822327,1.0959390664509017,1.0859785345623343,1.0971215201830538,1.0968590112687722,1.0966710000000002,1.0986475515486154,1.094694448451385,1.0953410910635057,1.0967841666666667,1.0982272422698276,0.00019612671373137047,1.0893330554789875e-05,56.1,59.88,78.83929656248175,71.40038947953813
2023-04-21 20:00:00,1.09785,1.09929,1.0972,1.09895,5970,2,0,1.0975376,1.0823993,1.0960571422763565,1.0861076038701718,1.097487216146443,1.0970491011534291,1.096839,1.098983508340935,1.0946944916590648,1.0954798600191344,1.097065,1.0986501399808655,0.000337541603290914,7.622298510201471e-05,60.99,68.18,90.30681861541005,80.27660871149479
2023-04-24 00:00:00,1.0989,1.09962,1.09844,1.09948,3224,2,0,1.0977296,1.0826130999999999,1.0961913719910092,1.0862406625381302,1.0978857729171545,1.0972700919576628,1.096962,1.0993965069365983,1.0945274930634017,1.0956435876238906,1.0973816666666667,1.0991197457094428,0.0004867693190053757,0.00015833225188268692,63.34,71.88,90.56847787641988,86.571531018104
2023-04-24 04:00:00,1.09949,1.09949,1.0979700000000001,1.09805,5507,2,0,1.0978644,1.0828285,1.0962642593639107,1.086358168383522,1.0979186183337237,1.0973409926887843,1.0970045,1.0994834148884838,1.094525585111516,1.0959419395145675,1.0975608333333333,1.099179727152099,0.00048406431771019776,0.0002234786650481891,53.57,51.62,88.58350951374229,89.8196020018575
2023-04-24 08:00:00,1.09803,1.10096,1.0965799999999999,1.10086,10686,2,0,1.0980312,1.08306035,1.0964444844868948,1.0865024652155266,1.098506894666979,1.0976609024443493,1.0971345,1.1000900268607054,1.0941789731392944,1.0957732936746387,1.0978725,1.0999717063253613,0.0007005881563795224,0.0003189005633144558,65.37,71.41,90.47107076016361,89.87435271677536
2023-04-24 12:00:00,1.1008499999999999,1.10251,1.0999,1.10229,12088,2,0,1.0982258,1.0833063,1.0966737203893697,1.0866595551138796,1.0992635157335833,1.098081729494863,1.097407,1.1011132924903957,1.0937007075096044,1.0954686166457914,1.0982508333333334,1.1010330500208754,0.0009763195039822481,0.00045038435144801426,69.77,77.32,90.41477347334437,89.82311791575019
2023-04-24 16:00:00,1.10228,1.10369,1.10129,1.10339,15539,2,0,1.0984462000000002,1.0835555000000001,1.096937103903512,1.0868260272022987,1.1000888125868666,1.0985642995407845,1.097798,1.1022262529313918,1.0933697470686083,1.0954089095279902,1.0988075000000002,1.1022060904720101,0.0012689714771298988,0.0006141017765843911,72.77,81.07,97.79427962104808,92.89337461818546
2023-04-24 20:00:00,1.10339,1.1050200000000001,1.10335,1.10444,4385,2,0,1.0986068,1.0838071,1.097231335122982,1.0870012906132211,1.1009590500694935,1.099098454127986,1.0982720000000001,1.1033634736594038,1.0931805263405965,1.0954327519564182,1.0994308333333334,1.1034289147102485,0.0015675566814237207,0.0008047927575522572,75.39,84.2,96.51072066638325,94.906591253592
2023-04-25 00:00:00,1.10456,1.1066799999999999,1.10411,1.10591,3587,2,0,1.0987328,1.0840641,1.0975716749220807,1.0871894369752788,1.1019492400555948,1.0997176855708963,1.098739,1.1047505884776339,1.092727411522366,1.0955336054984581,1.1001725,1.1048113945015419,0.0019008920217515879,0.0010240126103921235,78.62,87.74,95.32009525350152,96.54169851364439
2023-04-25 04:00:00,1.1059,1.10671,1.10507,1.10511,6290,2,0,1.0988517999999998,1.0843175500000002,1.0978672955133717,1.0873677510352264,1.1025813920444758,1.1002078959735422,1.0992155000000001,1.1056461344185036,1.0927848655814967,1.0962832432174014,1.1009291666666667,1.105575090115932,0.0020765719377149328,0.0012345244758566855,72.76,76.13,92.1592462656317,94.66335406183892
2023-04-25 08:00:00,1.10512,1.10565,1.10245,1.10398,13472,2,0,1.0989271999999999,1.0845672,1.0981070094148082,1.0875330470448263,1.1028611136355808,1.100550814521402,1.0996305,1.1061653526398427,1.0930956473601572,1.0973876258009905,1.1015966666666668,1.105805707532343,0.002100405809906114,0.0014077007426665713,65.06,61.72,86.83748171597229,91.43894107836861
2023-04-25 12:00:00,1.10395,1.1044,1.10095,1.10173,11271,2,0,1.0989820000000001,1.0847997,1.0982490874769728,1.0876743102583106,1.102634890908465,1.1006580132012747,1.0999219999999998,1.106283026963036,1.0935609730369638,1.0978282773560053,1.1018416666666668,1.1058550559773284,0.0019156556435613314,0.0015092917228455233,52.59,41.95,75.98039215686248,84.99237337948892
2023-04-25 16:00:00,1.1017,1.10188,1.09653,1.0968,17353,2,0,1.0988888,1.08500445,1.0981922605170915,1.0877651131413126,1.101467912726772,1.1003072847284314,1.099906,1.1062966788390962,1.0935153211609039,1.0975117597713555,1.1017491666666668,1.105986573561978,0.0013558011754157828,0.0014785936133595754,35.71,22.35,53.59685565533122,72.13824317605544
2023-04-25 20:00:00,1.09686,1.0976,1.09641,1.09745,8352,2,0,1.0987402,1.08520465,1.0981631522615194,1.0878614801747324,1.1006643301814176,1.1000475315713014,1.099891,1.1063032223935598,1.09347877760644,1.0971613349202938,1.1016241666666666,1.1060869984130395,0.0009535698835589912,0.0013735888673994585,38.63,27.9,35.867593637100356,55.14828048309812
2023-04-26 00:00:00,1.09668,1.09803,1.09652,1.09782,4290,2,0,1.0985852,1.0854052,1.0981496953100873,1.0879605699242374,1.1000954641451341,1.099845028701183,1.0999465000000002,1.1062661780791805,1.0936268219208198,1.0968248002186223,1.1014858333333333,1.1061468664480443,0.0006570801832888051,0.0012302871305773279,40.37,31.39,19.94566431350546,36.47003786864578
2023-04-26 04:00:00,1.09782,1.09817,1.09684,1.09811,6128,2,0,1.0984530000000001,1.0856049,1.0981481386312604,1.0880615592782252,1.0996983713161073,1.0996872988192572,1.100004,1.1062342340264613,1.0937737659735387,1.0968380339398034,1.1014908333333333,1.1061436327268632,0.0004404334929541953,0.0010723164030527015,41.82,34.5,18.62545258094443,24.81290351051685
